YEAR_MONTH_DAY,ID,lat,lon,depth,temp,NO3,Si4,PO4,chl,alpha,PBmax,region,Ek,date,month,sst,kd_490,Zeu,sat_par,longhurst,basin,biome,daylength,E_surf,Ez,PB
2001-11-05,21,-46.92,142.049,5.0,11.4545,,,,,0.043008048,1.458227645,81,33.9059248864306,2001-11-03,11,9.899993896484375,,,29.579998016357422,55.0,5.0,4.0,14.326912191412923,573.5127015421813,,
2001-11-05,21,-46.92,142.049,26.0,11.394,,,,,0.08685418,2.247196259,81,25.8732079331127,2001-11-03,11,9.899993896484375,,,29.579998016357422,55.0,5.0,4.0,14.326912191412923,573.5127015421813,,
2001-11-05,21,-46.92,142.049,52.0,10.539,,,,,0.114574221,2.56400812,81,22.3785778128921,2001-11-03,11,9.899993896484375,,,29.579998016357422,55.0,5.0,4.0,14.326912191412923,573.5127015421813,,
2001-11-05,21,-46.92,142.049,76.0,9.881,,,,,0.115476062,2.862143442,81,24.7855996509476,2001-11-03,11,9.899993896484375,,,29.579998016357422,55.0,5.0,4.0,14.326912191412923,573.5127015421813,,
2001-11-05,21,-46.92,142.049,91.0,9.8715,,,,,0.112829796,2.662478951,81,23.5973035970038,2001-11-03,11,9.899993896484375,,,29.579998016357422,55.0,5.0,4.0,14.326912191412923,573.5127015421813,,
2001-11-07,21,-47.47,144.901,4.0,10.064,,,,,0.067344492,6.057366853,81,89.9459877579892,2001-11-05,11,10.019989013671875,,,56.608001708984375,55.0,5.0,4.0,14.471518933561127,1086.5787476320484,,
2001-11-07,21,-47.47,144.901,30.0,10.047,,,,,0.092235418,4.853896772,81,52.6250856476847,2001-11-05,11,10.019989013671875,,,56.608001708984375,55.0,5.0,4.0,14.471518933561127,1086.5787476320484,,
2001-11-07,21,-47.47,144.901,44.0,9.934,,,,,0.121678985,4.859391477,81,39.9361605210629,2001-11-05,11,10.019989013671875,,,56.608001708984375,55.0,5.0,4.0,14.471518933561127,1086.5787476320484,,
2001-11-09,21,-48.78,144.496,4.0,9.813,,,,,0.086968823,4.096860987,81,47.1072373487221,2001-11-07,11,9.660003662109375,,,40.159996032714844,55.0,5.0,4.0,14.693160968912041,759.2344817520853,,
2001-11-09,21,-48.78,144.496,14.0,9.812,,,,,0.098591475,3.340000657,81,33.8771750498712,2001-11-07,11,9.660003662109375,,,40.159996032714844,55.0,5.0,4.0,14.693160968912041,759.2344817520853,,
2001-11-09,21,-48.78,144.496,52.0,9.683,,,,,0.124407929,3.619835144,81,29.0964986966385,2001-11-07,11,9.660003662109375,,,40.159996032714844,55.0,5.0,4.0,14.693160968912041,759.2344817520853,,
2001-11-09,21,-49.62,143.939,5.0,7.24,,,,0.1041748896241188,0.066273327,5.413946072,81,81.6911767836855,2001-11-07,11,7.32000732421875,0.028677720576524734,160.4032645385878,57.65800094604492,55.0,5.0,4.0,14.777889475960857,1083.788818420568,939.0133939673193,5.413946070876954
2001-11-09,21,-49.62,143.939,33.0,7.1805,,,,0.1041748896241188,0.114111989,3.782485965,81,33.1471390354961,2001-11-07,11,7.32000732421875,0.028677720576524734,160.4032645385878,57.65800094604492,55.0,5.0,4.0,14.777889475960857,1083.788818420568,420.6720565377656,3.782485964928303
2001-11-09,21,-49.62,143.939,46.0,7.016,,,,0.1041748896241188,0.101644584,4.778025837,81,47.0071857148828,2001-11-07,11,7.32000732421875,0.028677720576524734,160.4032645385878,57.65800094604492,55.0,5.0,4.0,14.777889475960857,1083.788818420568,289.75716193346193,4.7779835502582975
2001-11-09,21,-49.62,143.939,93.0,6.7445,,,,0.1041748896241188,0.08792522,1.757562084,81,19.9892827564151,2001-11-07,11,7.32000732421875,0.028677720576524734,160.4032645385878,57.65800094604492,55.0,5.0,4.0,14.777889475960857,1083.788818420568,75.27818104422234,1.7556798857266742
2001-11-10,21,-50.4,143.532,6.0,7.223,,,,,0.05208593,6.184563748,81,118.737704174621,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,30.0,7.206,,,,,0.070312785,4.470159377,81,63.5753423363902,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,46.0,7.192,,,,,0.052904447,5.680075145,81,107.364795723127,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,58.0,6.894,,,,,0.055184757,4.091967738,81,74.1503262939076,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,81.0,6.6925,,,,,0.112424404,3.141416686,81,27.9424802287589,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,90.0,6.841,,,,,0.101352271,2.256925877,81,22.2681332616612,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-10,21,-50.4,143.532,105.0,6.7285,,,,,0.049513368,1.106093275,81,22.3392857258266,2001-11-08,11,7.05999755859375,,,47.9739990234375,55.0,5.0,4.0,14.912368492078517,893.628054250578,,
2001-11-11,21,-51.02,143.3,5.0,6.565,,,,,0.087184052,5.399044587,81,61.9269747522173,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,25.0,6.5605,,,,,0.079783166,5.53304865,81,69.3510790233619,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,51.0,6.5475,,,,,0.078211222,4.736771116,81,60.563829523083,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,75.0,6.77,,,,,0.124021232,3.400443282,81,27.4182349841517,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,91.0,7.2235,,,,,0.118254909,2.26868432,81,19.1846946497587,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,101.0,7.266,,,,,0.112688938,2.230860764,81,19.7966260361776,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-11,21,-51.02,143.3,126.0,7.141,,,,,0.053925277,2.032235942,81,37.6861474814492,2001-11-09,11,6.970001220703125,,,47.29999923706055,55.0,5.0,4.0,15.034362363885545,873.9239057136568,,
2001-11-12,21,-51.8,142.844,5.0,5.396,,,,,0.10359,6.41294,81,61.9069408244039,2001-11-10,11,5.290008544921875,,,57.28799819946289,55.0,5.0,4.0,15.179926863863225,1048.3141964976678,,
2001-11-12,21,-51.8,142.844,15.0,5.367,,,,,0.09454,5.56249,81,58.8374233128834,2001-11-10,11,5.290008544921875,,,57.28799819946289,55.0,5.0,4.0,15.179926863863225,1048.3141964976678,,
2001-11-12,21,-51.8,142.844,30.0,5.173,,,,,0.11047,2.5937,81,23.4787725174255,2001-11-10,11,5.290008544921875,,,57.28799819946289,55.0,5.0,4.0,15.179926863863225,1048.3141964976678,,
2001-11-16,21,-53.77,141.889,5.0,3.0495,,,,,0.086666222,4.616306725,81,53.2653508883773,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-53.77,141.889,14.0,3.023,,,,,0.063161721,4.255488457,81,67.3744855210643,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-53.77,141.889,24.0,3.027,,,,,0.08144851,4.317370664,81,53.0073621236288,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-53.77,141.889,48.0,3.009,,,,,0.069841201,4.145664299,81,59.3584336987561,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-53.77,141.889,88.0,2.325,,,,,0.113745785,2.863156747,81,25.1715414949222,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-53.77,141.889,108.0,2.219,,,,,0.09679659,1.242072896,81,12.8317835989884,2001-11-14,11,3.040008544921875,,,32.525997161865234,55.0,5.0,4.0,15.661812982538807,576.8808005626333,,
2001-11-16,21,-54.53,141.336,5.0,2.2705,,,,,0.085564821,3.50075988,82,40.9135417930694,2001-11-14,11,2.339996337890625,,,37.003997802734375,56.0,5.0,2.0,15.774769016143008,651.6030927627843,,
2001-11-16,21,-54.53,141.336,14.0,2.261,,,,,0.122108219,4.58027121,82,37.5099337907795,2001-11-14,11,2.339996337890625,,,37.003997802734375,56.0,5.0,2.0,15.774769016143008,651.6030927627843,,
2001-11-16,21,-54.53,141.336,30.0,2.258,,,,,0.08553371,2.109713321,82,24.6652848450044,2001-11-14,11,2.339996337890625,,,37.003997802734375,56.0,5.0,2.0,15.774769016143008,651.6030927627843,,
2001-11-16,21,-54.53,141.336,45.0,2.254,,,,,0.123701385,3.222247518,82,26.048596933656,2001-11-14,11,2.339996337890625,,,37.003997802734375,56.0,5.0,2.0,15.774769016143008,651.6030927627843,,
2001-11-18,21,-56.88,139.936,7.0,1.5085,,,,,0.108729519,3.270053615,82,30.0751226076885,2001-11-16,11,1.670013427734375,,,19.837997436523438,56.0,5.0,2.0,16.287428145991157,338.33179763467143,,
2001-11-18,21,-56.88,139.936,20.0,1.504,,,,,0.120921191,3.060199062,82,25.307384393857,2001-11-16,11,1.670013427734375,,,19.837997436523438,56.0,5.0,2.0,16.287428145991157,338.33179763467143,,
2001-11-18,21,-56.88,139.936,58.0,1.482,,,,,0.115937626,2.758550816,82,23.7934043603756,2001-11-16,11,1.670013427734375,,,19.837997436523438,56.0,5.0,2.0,16.287428145991157,338.33179763467143,,
2001-11-18,21,-56.88,139.936,80.0,1.493,,,,,0.124455721,2.84199663,82,22.8354036854602,2001-11-16,11,1.670013427734375,,,19.837997436523438,56.0,5.0,2.0,16.287428145991157,338.33179763467143,,
2001-11-18,21,-56.88,139.936,98.0,1.395,,,,,0.105892447,2.548594666,82,24.0677662874294,2001-11-16,11,1.670013427734375,,,19.837997436523438,56.0,5.0,2.0,16.287428145991157,338.33179763467143,,
2001-11-23,21,-60.85,139.869,40.0,-0.067,,,,,0.12299,3.47,82,28.2136759086105,2001-11-21,11,-0.260009765625,,,42.779998779296875,56.0,5.0,2.0,17.518119848861073,678.3452275000686,,
2001-11-23,21,-60.85,139.869,76.0,-0.09,,,,,0.12137,3.824,82,31.5069621817583,2001-11-21,11,-0.260009765625,,,42.779998779296875,56.0,5.0,2.0,17.518119848861073,678.3452275000686,,
2001-11-23,21,-60.85,139.869,85.0,-0.0835,,,,,0.09344,2.098,82,22.4529109589041,2001-11-21,11,-0.260009765625,,,42.779998779296875,56.0,5.0,2.0,17.518119848861073,678.3452275000686,,
2001-11-23,21,-60.85,139.869,101.0,0.3605,,,,,0.00703,0.36,82,51.2091038406828,2001-11-21,11,-0.260009765625,,,42.779998779296875,56.0,5.0,2.0,17.518119848861073,678.3452275000686,,
2001-11-24,21,-61.35,139.844,10.0,-0.437,,,,,0.070487411,3.855646739,82,54.699792265033,2001-11-22,11,-0.279998779296875,,,45.63800048828125,56.0,5.0,2.0,17.735467696394043,714.7949281559361,,
2001-11-24,21,-61.35,139.844,25.0,-0.4475,,,,,0.068548361,2.690182196,82,39.2450258001063,2001-11-22,11,-0.279998779296875,,,45.63800048828125,56.0,5.0,2.0,17.735467696394043,714.7949281559361,,
2001-11-24,21,-61.35,139.844,51.0,-0.444,,,,,0.075850026,2.714201571,82,35.7837922296823,2001-11-22,11,-0.279998779296875,,,45.63800048828125,56.0,5.0,2.0,17.735467696394043,714.7949281559361,,
2001-11-24,21,-61.35,139.844,74.0,-0.446,,,,,0.078151786,2.520419336,82,32.2503101336673,2001-11-22,11,-0.279998779296875,,,45.63800048828125,56.0,5.0,2.0,17.735467696394043,714.7949281559361,,
2001-11-25,21,-62.37,139.821,5.0,-1.3775,,,,,0.060990282,2.357129441,82,38.6476232557836,2001-11-23,11,-0.959991455078125,,,34.801998138427734,56.0,5.0,2.0,18.134526216327142,533.0837756552514,,
2001-11-25,21,-62.37,139.821,20.0,-1.359,,,,,0.084071916,2.913272325,82,34.6521462053987,2001-11-23,11,-0.959991455078125,,,34.801998138427734,56.0,5.0,2.0,18.134526216327142,533.0837756552514,,
2001-11-25,21,-62.37,139.821,40.0,-1.384,,,,,0.071778516,2.26660961,82,31.5778276887196,2001-11-23,11,-0.959991455078125,,,34.801998138427734,56.0,5.0,2.0,18.134526216327142,533.0837756552514,,
2001-11-25,21,-62.37,139.821,59.0,-1.3615,,,,,0.069066552,2.442278266,82,35.3612305128538,2001-11-23,11,-0.959991455078125,,,34.801998138427734,56.0,5.0,2.0,18.134526216327142,533.0837756552514,,
2001-11-25,21,-62.37,139.821,70.0,-1.346,,,,,0.105736182,2.617476421,82,24.7547847055798,2001-11-23,11,-0.959991455078125,,,34.801998138427734,56.0,5.0,2.0,18.134526216327142,533.0837756552514,,
2001-11-27,21,-63.9,139.861,4.0,-1.609,,,,,0.074151871,2.402238487,82,32.3961951951287,2001-11-25,11,-1.6199951171875,,,,56.0,5.0,2.0,18.882144183510825,,,
2001-11-27,21,-63.9,139.861,20.0,-1.644,,,,,0.083379808,2.823806703,82,33.8667930609771,2001-11-25,11,-1.6199951171875,,,,56.0,5.0,2.0,18.882144183510825,,,
2001-11-27,21,-63.9,139.861,61.0,-1.571,,,,,0.122545792,2.763091695,82,22.5474220689683,2001-11-25,11,-1.6199951171875,,,,56.0,5.0,2.0,18.882144183510825,,,
2001-11-27,21,-63.9,139.861,85.0,1.1665,,,,,0.043787193,1.657193524,82,37.8465348075635,2001-11-25,11,-1.6199951171875,,,,56.0,5.0,2.0,18.882144183510825,,,
2001-11-29,21,-64.78,141.879,5.0,-1.509,,,,,0.049622682,2.165692781,83,43.6432029409454,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,15.0,-1.5365,,,,,0.039513882,1.575437448,83,39.8704801517603,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,29.0,-1.549,,,,,0.053780813,2.04840194,83,38.0879690308884,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,45.0,-1.627,,,,,0.069803692,1.723858789,83,24.6958110611112,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,60.0,-1.064,,,,,0.079805195,1.524902597,83,19.1078111769541,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,74.0,-0.745,,,,,0.099174335,1.784131185,83,17.9898477262288,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-64.78,141.879,90.0,-0.305,,,,,0.057797398,2.856002659,83,49.4140351958405,2001-11-27,11,-1.57000732421875,,,,57.0,5.0,2.0,19.481026869934947,,,
2001-11-29,21,-65.53,143.188,6.0,-1.568,,,,,0.067030907,3.416732629,83,50.9724958518016,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,15.0,-1.536,,,,,0.065976247,2.530087802,83,38.3484650468221,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,31.0,-1.613,,,,,0.100232607,2.774122318,83,27.6768449013802,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,45.0,-1.6825,,,,,0.092313734,2.735734995,83,29.6351894399592,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,60.0,-1.733,,,,,0.070178593,1.70628281,83,24.3134371474219,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,75.0,-1.6175,,,,,0.122936808,1.993065207,83,16.2121112417365,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-11-29,21,-65.53,143.188,90.0,-1.319,,,,,0.080020276,2.225569005,83,27.812563468289,2001-11-27,11,-1.579986572265625,,,,57.0,5.0,2.0,19.89516411412689,,,
2001-12-01,21,-66.58,144.253,6.0,-1.341,,,,,0.062954533,2.866345982,83,45.5304144977138,2001-11-29,11,-1.529998779296875,,,30.371997833251953,57.0,5.0,2.0,20.87587085501625,404.13480823795044,,
2001-12-01,21,-66.58,144.253,61.0,-1.4745,,,,,0.12102999,4.581840464,83,37.857067194668,2001-11-29,11,-1.529998779296875,,,30.371997833251953,57.0,5.0,2.0,20.87587085501625,404.13480823795044,,
2001-12-01,21,-66.58,144.253,100.0,-1.662,,,,,0.121906061,2.570306677,83,21.0843222717204,2001-11-29,11,-1.529998779296875,,,30.371997833251953,57.0,5.0,2.0,20.87587085501625,404.13480823795044,,
2001-12-06,21,-64.87,139.882,6.0,-1.43,,,,,0.035964243,1.584066032,83,44.0455824970374,2001-12-04,12,-1.660003662109375,,,44.12799835205078,57.0,5.0,2.0,20.172866195375413,607.6368722866052,,
2001-12-06,21,-64.87,139.882,21.0,-1.4435,,,,,0.0522085,1.945975479,83,37.2731543522606,2001-12-04,12,-1.660003662109375,,,44.12799835205078,57.0,5.0,2.0,20.172866195375413,607.6368722866052,,
2001-12-06,21,-64.87,139.882,61.0,-1.435,,,,,0.047298156,1.315174809,83,27.8060482738481,2001-12-04,12,-1.660003662109375,,,44.12799835205078,57.0,5.0,2.0,20.172866195375413,607.6368722866052,,
2001-12-06,21,-64.87,139.882,101.0,-1.4535,,,,,0.067628792,1.544013456,83,22.830711747742,2001-12-04,12,-1.660003662109375,,,44.12799835205078,57.0,5.0,2.0,20.172866195375413,607.6368722866052,,
2001-12-06,21,-64.87,139.882,121.0,-1.542,,,,,0.07692397,1.091465221,83,14.1888831400667,2001-12-04,12,-1.660003662109375,,,44.12799835205078,57.0,5.0,2.0,20.172866195375413,607.6368722866052,,
2001-12-07,21,-63.88,139.796,5.0,-1.476,,,,,0.041104931,1.974168026,82,48.0275231699087,2001-12-05,12,-1.29998779296875,,,,56.0,5.0,2.0,19.67554371048127,,,
2001-12-07,21,-63.88,139.796,20.0,-1.496,,,,,0.026913188,1.472574138,82,54.7157080759069,2001-12-05,12,-1.29998779296875,,,,56.0,5.0,2.0,19.67554371048127,,,
2001-12-07,21,-63.88,139.796,55.0,-1.695,,,,,0.086795943,1.688380543,82,19.4522979374739,2001-12-05,12,-1.29998779296875,,,,56.0,5.0,2.0,19.67554371048127,,,
2001-12-07,21,-63.88,139.796,75.0,-1.6875,,,,,0.099782151,1.821589936,82,18.2556691526924,2001-12-05,12,-1.29998779296875,,,,56.0,5.0,2.0,19.67554371048127,,,
2001-12-07,21,-63.88,139.796,99.0,-1.5635,,,,,0.059073567,1.260391498,82,21.3359639853811,2001-12-05,12,-1.29998779296875,,,,56.0,5.0,2.0,19.67554371048127,,,
2001-12-09,21,-60.83,139.878,5.0,0.123,,,,,0.044957076,1.406884343,82,31.2939467637975,2001-12-07,12,0.32000732421875,,,27.801998138427734,56.0,5.0,2.0,18.47096878008519,418.10353060640887,,
2001-12-09,21,-60.83,139.878,20.0,0.119,,,,,0.040228761,1.215970187,82,30.2263891995083,2001-12-07,12,0.32000732421875,,,27.801998138427734,56.0,5.0,2.0,18.47096878008519,418.10353060640887,,
2001-12-09,21,-60.83,139.878,80.0,0.085,,,,,0.044454102,1.283695354,82,28.8768706653888,2001-12-07,12,0.32000732421875,,,27.801998138427734,56.0,5.0,2.0,18.47096878008519,418.10353060640887,,
2001-12-09,21,-60.83,139.878,81.0,0.0825,,,,,0.043959957,1.200583857,82,27.3108514869566,2001-12-07,12,0.32000732421875,,,27.801998138427734,56.0,5.0,2.0,18.47096878008519,418.10353060640887,,
2001-12-09,21,-60.83,139.878,90.0,-0.076,,,,,0.047341486,0.697007425,82,14.7229731022807,2001-12-07,12,0.32000732421875,,,27.801998138427734,56.0,5.0,2.0,18.47096878008519,418.10353060640887,,
2001-12-12,21,-51.0,143.307,8.0,7.627,,,,,0.060153148,4.176787784,81,69.4358969209725,2001-12-10,12,7.959991455078125,,,62.66600036621094,55.0,5.0,4.0,16.208699439274316,1073.943186445243,,
2001-12-12,21,-51.0,143.307,39.0,7.6245,,,,,0.051609962,2.903713252,81,56.2626504549645,2001-12-10,12,7.959991455078125,,,62.66600036621094,55.0,5.0,4.0,16.208699439274316,1073.943186445243,,
2001-12-12,21,-51.0,143.307,64.0,7.626,,,,,0.049830218,2.407112887,81,48.3062885055008,2001-12-10,12,7.959991455078125,,,62.66600036621094,55.0,5.0,4.0,16.208699439274316,1073.943186445243,,
2001-12-12,21,-51.0,143.307,90.0,7.644,,,,,0.067159517,1.259745656,81,18.7575151262627,2001-12-10,12,7.959991455078125,,,62.66600036621094,55.0,5.0,4.0,16.208699439274316,1073.943186445243,,
2001-12-12,21,-51.0,143.307,124.0,7.771,,,,,0.089390377,1.429459603,81,15.9912023080516,2001-12-10,12,7.959991455078125,,,62.66600036621094,55.0,5.0,4.0,16.208699439274316,1073.943186445243,,
1998-03-04,21,-42.071,141.901,4.8,13.093,,,,,0.04418,4.042,80,91.4893617021277,1998-03-02,3,13.529998779296875,,,43.30400085449219,54.0,5.0,4.0,13.008129537270994,924.7208902542493,,
1998-03-04,21,-42.071,141.901,31.5,12.905,,,,,0.06225,4.219,80,67.7751004016064,1998-03-02,3,13.529998779296875,,,43.30400085449219,54.0,5.0,4.0,13.008129537270994,924.7208902542493,,
1998-03-04,21,-42.071,141.901,45.6,12.797,,,,,0.07117,3.375,80,47.4216664324856,1998-03-02,3,13.529998779296875,,,43.30400085449219,54.0,5.0,4.0,13.008129537270994,924.7208902542493,,
1998-03-04,21,-42.071,141.901,74.8,12.1285,,,,,0.0993,3.088,80,31.0976837865055,1998-03-02,3,13.529998779296875,,,43.30400085449219,54.0,5.0,4.0,13.008129537270994,924.7208902542493,,
1998-03-04,21,-42.071,141.901,104.4,11.41,,,,,0.11056,2.801,80,25.3346599131693,1998-03-02,3,13.529998779296875,,,43.30400085449219,54.0,5.0,4.0,13.008129537270994,924.7208902542493,,
1998-03-05,21,-42.045,141.89,15.2,12.947,,,,,0.0669,4.876,80,72.8849028400598,1998-03-03,3,13.399993896484375,,,13.859996795654297,54.0,5.0,4.0,12.960345516041166,297.0599128810867,,
1998-03-05,21,-42.045,141.89,31.0,12.6445,,,,,0.0755,4.608,80,61.0331125827815,1998-03-03,3,13.399993896484375,,,13.859996795654297,54.0,5.0,4.0,12.960345516041166,297.0599128810867,,
1998-03-05,21,-42.045,141.89,45.7,12.586,,,,,0.07523,6.066,80,80.6327263059949,1998-03-03,3,13.399993896484375,,,13.859996795654297,54.0,5.0,4.0,12.960345516041166,297.0599128810867,,
1998-03-05,21,-42.045,141.89,60.3,12.465,,,,,0.10772,5.498,80,51.0397326401782,1998-03-03,3,13.399993896484375,,,13.859996795654297,54.0,5.0,4.0,12.960345516041166,297.0599128810867,,
1998-03-05,21,-42.045,141.89,75.8,11.733,,,,,0.0474,1.147,80,24.1983122362869,1998-03-03,3,13.399993896484375,,,13.859996795654297,54.0,5.0,4.0,12.960345516041166,297.0599128810867,,
1998-03-06,21,-42.298,141.606,16.3,13.62,,,,0.28872454166412354,0.05394,4.67,80,86.5776789024842,1998-03-04,3,13.80999755859375,0.04980854690074921,92.35362776525423,49.49399948120117,54.0,5.0,4.0,12.921500456314753,1063.988910243293,472.4353596782471,4.669829925206763
1998-03-06,21,-42.298,141.606,30.7,13.581,,,,0.28872454166412354,0.05358,4.224,80,78.8353863381859,1998-03-04,3,13.80999755859375,0.04980854690074921,92.35362776525423,49.49399948120117,54.0,5.0,4.0,12.921500456314753,1063.988910243293,230.59383140697796,4.199740677177274
1998-03-06,21,-42.298,141.606,45.5,13.372,,,,0.28872454166412354,0.05717,3.846,80,67.2730453034809,1998-03-04,3,13.80999755859375,0.04980854690074921,92.35362776525423,49.49399948120117,54.0,5.0,4.0,12.921500456314753,1063.988910243293,110.33170884700412,3.567090777268317
1998-03-06,21,-42.298,141.606,60.4,13.027,,,,0.28872454166412354,0.06155,2.848,80,46.2713241267262,1998-03-04,3,13.80999755859375,0.04980854690074921,92.35362776525423,49.49399948120117,54.0,5.0,4.0,12.921500456314753,1063.988910243293,52.527876747348195,2.314844066259726
1998-03-06,21,-42.298,141.606,90.5,11.9215,,,,0.28872454166412354,0.07942,1.594,80,20.0705112062453,1998-03-04,3,13.80999755859375,0.04980854690074921,92.35362776525423,49.49399948120117,54.0,5.0,4.0,12.921500456314753,1063.988910243293,11.729496676034556,0.8382312552373367
1998-03-06,21,-42.092,142.009,8.1,12.773,,,,0.34061887860298157,0.05857,4.498,80,76.7969950486597,1998-03-04,3,13.20001220703125,0.05507843941450119,83.51725373665725,49.47999954223633,54.0,5.0,4.0,12.914834249199242,1064.2369891924911,681.2150351065206,4.49799982242788
1998-03-06,21,-42.092,142.009,31.8,12.775,,,,0.34061887860298157,0.07421,5.862,80,78.9920495890042,1998-03-04,3,13.20001220703125,0.05507843941450119,83.51725373665725,49.47999954223633,54.0,5.0,4.0,12.914834249199242,1064.2369891924911,184.66050035132534,5.75372276071586
1998-03-06,21,-42.092,142.009,46.2,12.75,,,,0.34061887860298157,0.06791,5.626,80,82.8449418347813,1998-03-04,3,13.20001220703125,0.05507843941450119,83.51725373665725,49.47999954223633,54.0,5.0,4.0,12.914834249199242,1064.2369891924911,83.54533998768893,4.304576131504848
1998-03-06,21,-42.092,142.009,59.8,12.48,,,,0.34061887860298157,0.07236,7.752,80,107.131011608624,1998-03-04,3,13.20001220703125,0.05507843941450119,83.51725373665725,49.47999954223633,54.0,5.0,4.0,12.914834249199242,1064.2369891924911,39.50087021075016,2.735430483525543
1998-03-06,21,-42.092,142.009,89.2,10.348,,,,0.34061887860298157,0.06173,2.109,80,34.1649117122955,1998-03-04,3,13.20001220703125,0.05507843941450119,83.51725373665725,49.47999954223633,54.0,5.0,4.0,12.914834249199242,1064.2369891924911,7.822596897665701,0.4746236477646504
1998-03-09,21,-44.991,141.513,6.4,11.348,,,,,0.0308,6.312,81,204.935064935065,1998-03-07,3,11.149993896484375,,,24.225997924804688,55.0,5.0,4.0,12.855369547399192,523.473389324911,,
1998-03-09,21,-44.991,141.513,15.7,11.335,,,,,0.03863,3.754,81,97.1783587885063,1998-03-07,3,11.149993896484375,,,24.225997924804688,55.0,5.0,4.0,12.855369547399192,523.473389324911,,
1998-03-09,21,-44.991,141.513,29.8,11.323,,,,,0.05001,3.98,81,79.5840831833633,1998-03-07,3,11.149993896484375,,,24.225997924804688,55.0,5.0,4.0,12.855369547399192,523.473389324911,,
1998-03-09,21,-44.991,141.513,46.0,11.326,,,,,0.08446,4.69,81,55.5292446128345,1998-03-07,3,11.149993896484375,,,24.225997924804688,55.0,5.0,4.0,12.855369547399192,523.473389324911,,
